support,itemsets,support_count,itemset_str
0.249380083613843,frozenset({'danceability_very_high'}),20818,danceability_very_high
0.24932018831083266,frozenset({'valence_high'}),20813,valence_high
0.2486014446747086,frozenset({'energy_very_high'}),20753,energy_very_high
0.2485655074929024,frozenset({'danceability_low'}),20750,danceability_low
0.2482420728566466,frozenset({'liveness_high'}),20723,liveness_high
0.2474514548569101,frozenset({'key_high'}),20657,key_high
0.2456426167059979,frozenset({'key_very_high'}),20506,key_very_high
0.23384324201296133,"frozenset({'mode_1', 'key_very_low'})",19521,key_very_low|mode_1
0.1920962158147558,frozenset({'key_low'}),16036,key_low
0.17972184621282,"frozenset({'mode_1', 'speechiness_very_low'})",15003,mode_1|speechiness_very_low
0.17769738497107057,"frozenset({'energy_very_low', 'loudness_very_low'})",14834,energy_very_low|loudness_very_low
0.17666718575929274,"frozenset({'acousticness_very_high', 'energy_very_low'})",14748,acousticness_very_high|energy_very_low
0.17489428479018676,"frozenset({'mode_1', 'acousticness_very_high'})",14600,acousticness_very_high|mode_1
0.17381616933600066,"frozenset({'mode_1', 'energy_very_low'})",14510,energy_very_low|mode_1
0.16980318403430802,"frozenset({'mode_1', 'key_high'})",14175,key_high|mode_1
0.1667485235807808,"frozenset({'mode_1', 'danceability_very_low'})",13920,danceability_very_low|mode_1
0.16632925645970842,"frozenset({'mode_1', 'duration_ms_very_low'})",13885,duration_ms_very_low|mode_1
0.1658620730962278,"frozenset({'acousticness_high', 'instrumentalness_low'})",13846,acousticness_high|instrumentalness_low
0.16527509912672647,"frozenset({'instrumentalness_low', 'mode_0'})",13797,instrumentalness_low|mode_0
0.16527509912672647,"frozenset({'mode_1', 'loudness_very_low'})",13797,loudness_very_low|mode_1
0.16430479521795902,"frozenset({'mode_1', 'danceability_low'})",13716,danceability_low|mode_1
0.16291522418811916,"frozenset({'mode_1', 'valence_very_high'})",13600,mode_1|valence_very_high
0.16204075276416824,"frozenset({'mode_1', 'liveness_low'})",13527,liveness_low|mode_1
0.1610944069766049,"frozenset({'mode_1', 'tempo_very_low'})",13448,mode_1|tempo_very_low
0.16077097234034907,"frozenset({'mode_1', 'tempo_very_high'})",13421,mode_1|tempo_very_high
0.16014806118904157,"frozenset({'mode_1', 'liveness_very_high'})",13369,liveness_very_high|mode_1
0.15966889876495885,"frozenset({'mode_1', 'valence_low'})",13329,mode_1|valence_low
0.1595011919165299,"frozenset({'instrumentalness_low', 'key_very_low'})",13315,instrumentalness_low|key_very_low
0.15924963164388647,"frozenset({'mode_1', 'loudness_low'})",13294,loudness_low|mode_1
0.15872255297739551,"frozenset({'acousticness_high', 'mode_1'})",13250,acousticness_high|mode_1
0.15855484612896656,"frozenset({'mode_1', 'duration_ms_high'})",13236,duration_ms_high|mode_1
0.15833922303812936,"frozenset({'mode_1', 'danceability_high'})",13218,danceability_high|mode_1
0.15781214437163837,"frozenset({'mode_1', 'speechiness_low'})",13174,mode_1|speechiness_low
0.1577282909474239,"frozenset({'mode_1', 'duration_ms_low'})",13167,duration_ms_low|mode_1
0.15746475161417842,"frozenset({'mode_1', 'liveness_high'})",13145,liveness_high|mode_1
0.15718923322033085,"frozenset({'mode_1', 'energy_low'})",13122,energy_low|mode_1
0.15659028019022747,"frozenset({'valence_very_high', 'instrumentalness_low'})",13072,instrumentalness_low|valence_very_high
0.15649444770541093,"frozenset({'mode_1', 'tempo_low'})",13064,mode_1|tempo_low
0.15605122246313444,"frozenset({'mode_1', 'valence_high'})",13027,mode_1|valence_high
0.15545226943303106,"frozenset({'mode_1', 'loudness_high'})",12977,loudness_high|mode_1
0.15539237413002072,"frozenset({'mode_1', 'tempo_high'})",12972,mode_1|tempo_high
0.15511685573617318,"frozenset({'mode_1', 'valence_very_low'})",12949,mode_1|valence_very_low
0.15409863558499742,"frozenset({'mode_1', 'liveness_very_low'})",12864,liveness_very_low|mode_1
0.15377520094874159,"frozenset({'mode_1', 'loudness_very_high'})",12837,loudness_very_high|mode_1
0.1528887504641886,"frozenset({'mode_1', 'instrumentalness_medium'})",12763,instrumentalness_medium|mode_1
0.15165490722217564,"frozenset({'mode_1', 'energy_very_high'})",12660,energy_very_high|mode_1
0.15158303285856323,"frozenset({'loudness_very_high', 'energy_very_high'})",12654,energy_very_high|loudness_very_high
0.15113980761628673,"frozenset({'mode_1', 'duration_ms_very_high'})",12617,duration_ms_very_high|mode_1
0.15109189137387846,"frozenset({'mode_1', 'energy_high'})",12613,energy_high|mode_1
0.15069658237401024,"frozenset({'acousticness_very_high', 'loudness_very_low'})",12580,acousticness_very_high|loudness_very_low
0.15031325243474405,"frozenset({'mode_1', 'acousticness_very_low'})",12548,acousticness_very_low|mode_1
0.1498221109500593,"frozenset({'mode_1', 'acousticness_low'})",12507,acousticness_low|mode_1
0.14971429940464068,"frozenset({'mode_1', 'speechiness_high'})",12498,mode_1|speechiness_high
0.14954659255621175,"frozenset({'loudness_very_high', 'instrumentalness_low'})",12484,instrumentalness_low|loudness_very_high
0.1493070113441704,"frozenset({'duration_ms_low', 'instrumentalness_low'})",12464,duration_ms_low|instrumentalness_low
0.14820493776878016,"frozenset({'instrumentalness_low', 'valence_high'})",12372,instrumentalness_low|valence_high
0.1479413984355347,"frozenset({'energy_low', 'instrumentalness_low'})",12350,energy_low|instrumentalness_low
0.1469471364055631,"frozenset({'acousticness_very_low', 'energy_very_high'})",12267,acousticness_very_low|energy_very_high
0.14650391116328657,"frozenset({'speechiness_very_high', 'mode_1'})",12230,mode_1|speechiness_very_high
0.14616849746642868,"frozenset({'loudness_high', 'instrumentalness_low'})",12202,instrumentalness_low|loudness_high
0.14614453934522456,"frozenset({'energy_high', 'instrumentalness_low'})",12200,energy_high|instrumentalness_low
0.14608464404221422,"frozenset({'mode_1', 'instrumentalness_high'})",12195,instrumentalness_high|mode_1
0.14573725128475426,"frozenset({'speechiness_very_high', 'instrumentalness_low'})",12166,instrumentalness_low|speechiness_very_high
0.14435965931551648,"frozenset({'mode_1', 'danceability_very_high'})",12051,danceability_very_high|mode_1
0.14415601528528132,"frozenset({'instrumentalness_low', 'acousticness_low'})",12034,acousticness_low|instrumentalness_low
0.14176020316486782,"frozenset({'danceability_high', 'instrumentalness_low'})",11834,danceability_high|instrumentalness_low
0.1400711556199763,"frozenset({'instrumentalness_low', 'liveness_very_high'})",11693,instrumentalness_low|liveness_very_high
0.1370644114088573,"frozenset({'duration_ms_high', 'instrumentalness_low'})",11442,duration_ms_high|instrumentalness_low
0.13675295583320357,"frozenset({'danceability_low', 'instrumentalness_low'})",11416,danceability_low|instrumentalness_low
0.13502797110650583,"frozenset({'instrumentalness_low', 'speechiness_very_low'})",11272,instrumentalness_low|speechiness_very_low
0.13460870398543345,"frozenset({'acousticness_very_high', 'energy_very_low', 'loudness_very_low'})",11237,acousticness_very_high|energy_very_low|loudness_very_low
0.1317457085015393,"frozenset({'tempo_very_low', 'instrumentalness_low'})",10998,instrumentalness_low|tempo_very_low
0.13148216916829383,"frozenset({'liveness_high', 'instrumentalness_low'})",10976,instrumentalness_low|liveness_high
0.13100300674421111,"frozenset({'danceability_very_high', 'instrumentalness_low'})",10936,danceability_very_high|instrumentalness_low
0.13058373962313877,"frozenset({'instrumentalness_low', 'tempo_very_high'})",10901,instrumentalness_low|tempo_very_high
0.12958947759316713,"frozenset({'danceability_very_low', 'valence_very_low'})",10818,danceability_very_low|valence_very_low
0.12760095353322393,"frozenset({'instrumentalness_low', 'loudness_low'})",10652,instrumentalness_low|loudness_low
0.12703793768492674,"frozenset({'valence_low', 'instrumentalness_low'})",10605,instrumentalness_low|valence_low
0.12592388504893445,"frozenset({'mode_1', 'key_very_high'})",10512,key_very_high|mode_1
0.12518118329160627,"frozenset({'mode_1', 'acousticness_very_high', 'energy_very_low'})",10450,acousticness_very_high|energy_very_low|mode_1
0.12371973789815403,"frozenset({'instrumentalness_low', 'duration_ms_very_low'})",10328,duration_ms_very_low|instrumentalness_low
0.12260568526216174,"frozenset({'valence_very_low', 'instrumentalness_high'})",10235,instrumentalness_high|valence_very_low
0.12221037626229352,"frozenset({'instrumentalness_low', 'tempo_low'})",10202,instrumentalness_low|tempo_low
0.12179110914122114,"frozenset({'key_high', 'instrumentalness_low'})",10167,instrumentalness_low|key_high
0.1215515279291798,"frozenset({'mode_1', 'energy_very_low', 'loudness_very_low'})",10147,energy_very_low|loudness_very_low|mode_1
0.12137184202014878,"frozenset({'key_very_high', 'instrumentalness_low'})",10132,instrumentalness_low|key_very_high
0.1202937265659627,"frozenset({'mode_1', 'instrumentalness_low', 'key_very_low'})",10042,instrumentalness_low|key_very_low|mode_1
0.11971873165706345,"frozenset({'key_very_high', 'mode_0'})",9994,key_very_high|mode_0
0.11614897159764731,"frozenset({'instrumentalness_low', 'liveness_very_low'})",9696,instrumentalness_low|liveness_very_low
0.1159692856886163,"frozenset({'loudness_very_low', 'instrumentalness_high'})",9681,instrumentalness_high|loudness_very_low
0.11551408138573772,"frozenset({'tempo_high', 'instrumentalness_low'})",9643,instrumentalness_low|tempo_high
0.11550210232513566,"frozenset({'acousticness_very_high', 'instrumentalness_low'})",9642,acousticness_very_high|instrumentalness_low
0.11235160938679188,"frozenset({'liveness_low', 'instrumentalness_low'})",9379,instrumentalness_low|liveness_low
0.1116089076294637,"frozenset({'instrumentalness_low', 'speechiness_high'})",9317,instrumentalness_low|speechiness_high
0.1097641322967453,"frozenset({'acousticness_high', 'mode_1', 'instrumentalness_low'})",9163,acousticness_high|instrumentalness_low|mode_1
0.10965632075132668,"frozenset({'danceability_very_high', 'valence_very_high'})",9154,danceability_very_high|valence_very_high
0.10923705363025432,"frozenset({'loudness_very_high', 'acousticness_very_low'})",9119,acousticness_very_low|loudness_very_high
0.10767977575198553,"frozenset({'speechiness_low', 'instrumentalness_low'})",8989,instrumentalness_low|speechiness_low
0.10603864444950227,"frozenset({'mode_1', 'valence_very_high', 'instrumentalness_low'})",8852,instrumentalness_low|mode_1|valence_very_high
0.10561937732842991,"frozenset({'energy_low', 'loudness_low'})",8817,energy_low|loudness_low
0.10502042429832653,"frozenset({'energy_very_low', 'valence_very_low'})",8767,energy_very_low|valence_very_low
0.10502042429832653,"frozenset({'danceability_very_high', 'mode_0'})",8767,danceability_very_high|mode_0
0.10486469651049965,"frozenset({'mode_1', 'instrumentalness_low', 'speechiness_very_low'})",8754,instrumentalness_low|mode_1|speechiness_very_low
0.10444542938942727,"frozenset({'mode_1', 'acousticness_very_high', 'loudness_very_low'})",8719,acousticness_very_high|loudness_very_low|mode_1
0.1041818900561818,"frozenset({'mode_1', 'key_low'})",8697,key_low|mode_1
0.10372668575330322,"frozenset({'energy_very_low', 'instrumentalness_low'})",8659,energy_very_low|instrumentalness_low
0.10371470669270116,"frozenset({'mode_0', 'instrumentalness_high'})",8658,instrumentalness_high|mode_0
0.10355897890487428,"frozenset({'loudness_very_low', 'valence_very_low'})",8645,loudness_very_low|valence_very_low
0.10341523017764948,"frozenset({'speechiness_very_high', 'mode_0'})",8633,mode_0|speechiness_very_high
0.10224128223864684,"frozenset({'instrumentalness_low', 'energy_very_high'})",8535,energy_very_high|instrumentalness_low
0.10044442314833671,"frozenset({'mode_0', 'acousticness_low'})",8385,acousticness_low|mode_0
0.10028869536050983,"frozenset({'energy_high', 'mode_0'})",8372,energy_high|mode_0
0.10025275817870363,"frozenset({'mode_0', 'speechiness_high'})",8369,mode_0|speechiness_high
0.10014494663328502,"frozenset({'acousticness_very_low', 'mode_0'})",8360,acousticness_very_low|mode_0
